imageName,cameraID,POSIXTime,i,j,k,ustxX,ustxZ,x,y,z,azimuth,axial,roiFFTEnergy,rouFFTEnergy,imageMean,referenceBeamIntensity,objectBeamIntensity,ch2Mean,ch3Mean,ch0Std,ch1Std,ch2Std,ch3Std
hologramImage637,213,119057144,36,12,0,0,0,36,12,30,0,18,1.24119e+07,7.06731e+06,442.001,0,0,0,0,0,0,0,0
hologramImage638,213,119057864,37,12,0,0,0,37,12,30,0,18,1.2809e+07,6.99449e+06,439.694,0,0,0,0,0,0,0,0
hologramImage639,213,119058724,38,12,0,0,0,38,12,30,0,18,1.59794e+07,7.14337e+06,444.904,0,0,0,0,0,0,0,0
hologramImage640,213,119059544,39,12,0,0,0,39,12,30,0,18,1.51126e+07,6.85058e+06,437.211,0,0,0,0,0,0,0,0
hologramImage641,213,119060324,40,12,0,0,0,40,12,30,0,18,1.5174e+07,6.83894e+06,427.616,0,0,0,0,0,0,0,0
hologramImage642,213,119061104,41,12,0,0,0,41,12,30,0,18,1.17748e+07,6.99785e+06,438.401,0,0,0,0,0,0,0,0
hologramImage643,213,119061884,42,12,0,0,0,42,12,30,0,18,1.18944e+07,6.98644e+06,444.458,0,0,0,0,0,0,0,0
hologramImage644,213,119062664,43,12,0,0,0,43,12,30,0,18,1.23501e+07,7.0708e+06,442.247,0,0,0,0,0,0,0,0
hologramImage645,213,119063474,44,12,0,0,0,44,12,30,0,18,1.18546e+07,6.7822e+06,432.881,0,0,0,0,0,0,0,0
hologramImage646,213,119064254,45,12,0,0,0,45,12,30,0,18,1.32691e+07,7.08795e+06,440.826,0,0,0,0,0,0,0,0
hologramImage647,213,119065314,46,12,0,0,0,46,12,30,0,18,1.42775e+07,7.10326e+06,447.816,0,0,0,0,0,0,0,0
hologramImage648,213,119066444,47,12,0,0,0,47,12,30,0,18,1.54149e+07,7.34263e+06,455.541,0,0,0,0,0,0,0,0
hologramImage649,213,119067264,48,12,0,0,0,48,12,30,0,18,1.38937e+07,7.15493e+06,448.928,0,0,0,0,0,0,0,0
hologramImage650,213,119068044,49,12,0,0,0,49,12,30,0,18,1.33276e+07,6.86378e+06,437.484,0,0,0,0,0,0,0,0
hologramImage651,213,119079114,0,13,0,0,0,0,13,30,0,18,1.5835e+07,7.09023e+06,447.579,0,0,0,0,0,0,0,0
hologramImage652,213,119079924,1,13,0,0,0,1,13,30,0,18,1.5648e+07,7.14337e+06,443.864,0,0,0,0,0,0,0,0
hologramImage653,213,119080704,2,13,0,0,0,2,13,30,0,18,1.66102e+07,7.35562e+06,456.432,0,0,0,0,0,0,0,0
hologramImage654,213,119081514,3,13,0,0,0,3,13,30,0,18,1.63215e+07,7.08214e+06,443.812,0,0,0,0,0,0,0,0
hologramImage655,213,119082324,4,13,0,0,0,4,13,30,0,18,1.74593e+07,7.20158e+06,455.162,0,0,0,0,0,0,0,0
hologramImage656,213,119083104,5,13,0,0,0,5,13,30,0,18,1.79692e+07,7.20818e+06,451.092,0,0,0,0,0,0,0,0
hologramImage657,213,119083894,6,13,0,0,0,6,13,30,0,18,1.78739e+07,7.06301e+06,440.713,0,0,0,0,0,0,0,0
hologramImage658,213,119084744,7,13,0,0,0,7,13,30,0,18,1.84369e+07,7.20366e+06,449.1,0,0,0,0,0,0,0,0
hologramImage659,213,119085574,8,13,0,0,0,8,13,30,0,18,1.71468e+07,6.91453e+06,436.764,0,0,0,0,0,0,0,0
hologramImage660,213,119086354,9,13,0,0,0,9,13,30,0,18,1.66537e+07,6.97442e+06,445.876,0,0,0,0,0,0,0,0
hologramImage661,213,119087134,10,13,0,0,0,10,13,30,0,18,1.53242e+07,7.06804e+06,443.968,0,0,0,0,0,0,0,0
hologramImage662,213,119087914,11,13,0,0,0,11,13,30,0,18,1.49007e+07,7.08309e+06,443.934,0,0,0,0,0,0,0,0
hologramImage663,213,119088724,12,13,0,0,0,12,13,30,0,18,1.59816e+07,7.13152e+06,446.374,0,0,0,0,0,0,0,0
hologramImage664,213,119089504,13,13,0,0,0,13,13,30,0,18,1.71448e+07,7.25393e+06,450.433,0,0,0,0,0,0,0,0
hologramImage665,213,119090284,14,13,0,0,0,14,13,30,0,18,1.83041e+07,7.17222e+06,452.183,0,0,0,0,0,0,0,0
hologramImage666,213,119091064,15,13,0,0,0,15,13,30,0,18,1.80191e+07,7.0016e+06,434.559,0,0,0,0,0,0,0,0
hologramImage667,213,119091874,16,13,0,0,0,16,13,30,0,18,1.58954e+07,6.83465e+06,433.832,0,0,0,0,0,0,0,0
hologramImage668,213,119092604,17,13,0,0,0,17,13,30,0,18,1.5526e+07,7.3396e+06,457.197,0,0,0,0,0,0,0,0
hologramImage669,213,119093444,18,13,0,0,0,18,13,30,0,18,1.35976e+07,7.07111e+06,442.379,0,0,0,0,0,0,0,0
hologramImage670,213,119094474,19,13,0,0,0,19,13,30,0,18,1.50033e+07,7.11449e+06,445.092,0,0,0,0,0,0,0,0
hologramImage671,213,119095324,20,13,0,0,0,20,13,30,0,18,1.44669e+07,6.83358e+06,428.11,0,0,0,0,0,0,0,0
hologramImage672,213,119096134,21,13,0,0,0,21,13,30,0,18,1.56264e+07,6.8287e+06,426.564,0,0,0,0,0,0,0,0
hologramImage673,213,119096854,22,13,0,0,0,22,13,30,0,18,1.66308e+07,6.92404e+06,438.554,0,0,0,0,0,0,0,0
hologramImage674,213,119097704,23,13,0,0,0,23,13,30,0,18,1.45919e+07,6.82504e+06,433.728,0,0,0,0,0,0,0,0
hologramImage675,213,119098554,24,13,0,0,0,24,13,30,0,18,1.22142e+07,7.24698e+06,452.189,0,0,0,0,0,0,0,0
hologramImage676,213,119099344,25,13,0,0,0,25,13,30,0,18,1.04636e+07,6.95248e+06,440.275,0,0,0,0,0,0,0,0
hologramImage677,213,119100154,26,13,0,0,0,26,13,30,0,18,1.05853e+07,7.35464e+06,455.399,0,0,0,0,0,0,0,0
hologramImage678,213,119100934,27,13,0,0,0,27,13,30,0,18,9.41289e+06,6.92188e+06,440.381,0,0,0,0,0,0,0,0
hologramImage679,213,119101714,28,13,0,0,0,28,13,30,0,18,1.05967e+07,7.06825e+06,442.284,0,0,0,0,0,0,0,0
hologramImage680,213,119102494,29,13,0,0,0,29,13,30,0,18,1.11056e+07,6.80884e+06,428.149,0,0,0,0,0,0,0,0
hologramImage681,213,119103304,30,13,0,0,0,30,13,30,0,18,1.5329e+07,7.18651e+06,446.963,0,0,0,0,0,0,0,0
hologramImage682,213,119104124,31,13,0,0,0,31,13,30,0,18,1.53005e+07,7.10206e+06,447.211,0,0,0,0,0,0,0,0
hologramImage683,213,119104904,32,13,0,0,0,32,13,30,0,18,1.51774e+07,7.63036e+06,465.742,0,0,0,0,0,0,0,0
hologramImage684,213,119105684,33,13,0,0,0,33,13,30,0,18,1.26783e+07,7.25298e+06,452.866,0,0,0,0,0,0,0,0
hologramImage685,213,119106484,34,13,0,0,0,34,13,30,0,18,1.13416e+07,7.12406e+06,444.216,0,0,0,0,0,0,0,0
hologramImage686,213,119107284,35,13,0,0,0,35,13,30,0,18,1.18417e+07,7.21384e+06,452.144,0,0,0,0,0,0,0,0
hologramImage687,213,119108064,36,13,0,0,0,36,13,30,0,18,1.09601e+07,7.06274e+06,442.83,0,0,0,0,0,0,0,0
hologramImage688,213,119108784,37,13,0,0,0,37,13,30,0,18,1.26108e+07,6.91937e+06,428.034,0,0,0,0,0,0,0,0
hologramImage689,213,119109594,38,13,0,0,0,38,13,30,0,18,1.32534e+07,6.85733e+06,434.94,0,0,0,0,0,0,0,0
hologramImage690,213,119110464,39,13,0,0,0,39,13,30,0,18,1.44283e+07,7.13103e+06,445.942,0,0,0,0,0,0,0,0
hologramImage691,213,119111274,40,13,0,0,0,40,13,30,0,18,1.32184e+07,7.0508e+06,447.679,0,0,0,0,0,0,0,0
hologramImage692,213,119112064,41,13,0,0,0,41,13,30,0,18,1.16908e+07,7.01481e+06,435.281,0,0,0,0,0,0,0,0
hologramImage693,213,119112894,42,13,0,0,0,42,13,30,0,18,1.12522e+07,7.12354e+06,445.659,0,0,0,0,0,0,0,0
hologramImage694,213,119113614,43,13,0,0,0,43,13,30,0,18,1.21441e+07,7.04857e+06,448.46,0,0,0,0,0,0,0,0
hologramImage695,213,119114484,44,13,0,0,0,44,13,30,0,18,1.26919e+07,7.14203e+06,444.593,0,0,0,0,0,0,0,0
hologramImage696,213,119115314,45,13,0,0,0,45,13,30,0,18,1.2679e+07,6.95381e+06,442.92,0,0,0,0,0,0,0,0
hologramImage697,213,119116104,46,13,0,0,0,46,13,30,0,18,1.31557e+07,6.87446e+06,439.907,0,0,0,0,0,0,0,0
hologramImage698,213,119116964,47,13,0,0,0,47,13,30,0,18,1.397e+07,6.9226e+06,436.558,0,0,0,0,0,0,0,0
hologramImage699,213,119117754,48,13,0,0,0,48,13,30,0,18,1.27231e+07,6.72288e+06,427.276,0,0,0,0,0,0,0,0
hologramImage700,213,119118604,49,13,0,0,0,49,13,30,0,18,1.32949e+07,7.01743e+06,440.413,0,0,0,0,0,0,0,0
hologramImage701,213,119129794,0,14,0,0,0,0,14,30,0,18,1.68307e+07,7.25477e+06,454.048,0,0,0,0,0,0,0,0
hologramImage702,213,119130614,1,14,0,0,0,1,14,30,0,18,1.60499e+07,7.09243e+06,443.27,0,0,0,0,0,0,0,0
hologramImage703,213,119131424,2,14,0,0,0,2,14,30,0,18,1.65153e+07,7.10071e+06,450.405,0,0,0,0,0,0,0,0
hologramImage704,213,119132214,3,14,0,0,0,3,14,30,0,18,1.74462e+07,7.47116e+06,457.412,0,0,0,0,0,0,0,0
hologramImage705,213,119132914,4,14,0,0,0,4,14,30,0,18,1.5886e+07,6.87111e+06,437.326,0,0,0,0,0,0,0,0
hologramImage706,213,119133704,5,14,0,0,0,5,14,30,0,18,1.67414e+07,7.1759e+06,442.526,0,0,0,0,0,0,0,0
hologramImage707,213,119134564,6,14,0,0,0,6,14,30,0,18,1.59395e+07,6.80366e+06,431.635,0,0,0,0,0,0,0,0
hologramImage708,213,119135254,7,14,0,0,0,7,14,30,0,18,1.69587e+07,7.13642e+06,455.731,0,0,0,0,0,0,0,0
hologramImage709,213,119135964,8,14,0,0,0,8,14,30,0,18,1.54607e+07,6.95454e+06,437.356,0,0,0,0,0,0,0,0
hologramImage710,213,119136773,9,14,0,0,0,9,14,30,0,18,1.58578e+07,7.331e+06,458.882,0,0,0,0,0,0,0,0
hologramImage711,213,119137553,10,14,0,0,0,10,14,30,0,18,1.45996e+07,7.32749e+06,457.104,0,0,0,0,0,0,0,0
hologramImage712,213,119138333,11,14,0,0,0,11,14,30,0,18,1.34233e+07,7.07145e+06,449.211,0,0,0,0,0,0,0,0
hologramImage713,213,119139123,12,14,0,0,0,12,14,30,0,18,1.42063e+07,7.09563e+06,444.428,0,0,0,0,0,0,0,0
hologramImage714,213,119139954,13,14,0,0,0,13,14,30,0,18,1.50169e+07,7.11982e+06,446.379,0,0,0,0,0,0,0,0
hologramImage715,213,119140823,14,14,0,0,0,14,14,30,0,18,1.4755e+07,6.86813e+06,437.735,0,0,0,0,0,0,0,0
hologramImage716,213,119141643,15,14,0,0,0,15,14,30,0,18,1.57452e+07,7.07138e+06,442.623,0,0,0,0,0,0,0,0
hologramImage717,213,119142453,16,14,0,0,0,16,14,30,0,18,1.37528e+07,6.8409e+06,428.04,0,0,0,0,0,0,0,0
hologramImage718,213,119143433,17,14,0,0,0,17,14,30,0,18,1.35482e+07,7.18795e+06,449.114,0,0,0,0,0,0,0,0
hologramImage719,213,119144303,18,14,0,0,0,18,14,30,0,18,1.37307e+07,7.25285e+06,459.145,0,0,0,0,0,0,0,0
hologramImage720,213,119145013,19,14,0,0,0,19,14,30,0,18,1.50313e+07,7.04281e+06,443.217,0,0,0,0,0,0,0,0
hologramImage721,213,119145793,20,14,0,0,0,20,14,30,0,18,1.48095e+07,6.99687e+06,434.196,0,0,0,0,0,0,0,0
hologramImage722,213,119146573,21,14,0,0,0,21,14,30,0,18,1.58147e+07,6.90963e+06,434.906,0,0,0,0,0,0,0,0
hologramImage723,213,119147353,22,14,0,0,0,22,14,30,0,18,1.58944e+07,6.92658e+06,430.901,0,0,0,0,0,0,0,0
hologramImage724,213,119148183,23,14,0,0,0,23,14,30,0,18,1.28045e+07,6.96724e+06,442.933,0,0,0,0,0,0,0,0
hologramImage725,213,119149053,24,14,0,0,0,24,14,30,0,18,1.11712e+07,7.11576e+06,443.669,0,0,0,0,0,0,0,0
hologramImage726,213,119149783,25,14,0,0,0,25,14,30,0,18,1.14219e+07,6.90727e+06,442.125,0,0,0,0,0,0,0,0
hologramImage727,213,119150523,26,14,0,0,0,26,14,30,0,18,9.74788e+06,6.81081e+06,436.428,0,0,0,0,0,0,0,0
hologramImage728,213,119151343,27,14,0,0,0,27,14,30,0,18,9.12417e+06,6.80347e+06,429.868,0,0,0,0,0,0,0,0
hologramImage729,213,119152183,28,14,0,0,0,28,14,30,0,18,1.16263e+07,7.03751e+06,438.741,0,0,0,0,0,0,0,0
hologramImage730,213,119153023,29,14,0,0,0,29,14,30,0,18,1.07071e+07,7.10968e+06,448.988,0,0,0,0,0,0,0,0
hologramImage731,213,119153803,30,14,0,0,0,30,14,30,0,18,1.27891e+07,6.91168e+06,440.041,0,0,0,0,0,0,0,0
hologramImage732,213,119154643,31,14,0,0,0,31,14,30,0,18,1.56634e+07,7.01853e+06,436.521,0,0,0,0,0,0,0,0
hologramImage733,213,119155463,32,14,0,0,0,32,14,30,0,18,1.61984e+07,7.06241e+06,444.061,0,0,0,0,0,0,0,0
hologramImage734,213,119156243,33,14,0,0,0,33,14,30,0,18,1.12824e+07,7.06026e+06,448.663,0,0,0,0,0,0,0,0
hologramImage735,213,119156953,34,14,0,0,0,34,14,30,0,18,1.02278e+07,6.86635e+06,435.364,0,0,0,0,0,0,0,0
hologramImage736,213,119157743,35,14,0,0,0,35,14,30,0,18,1.00137e+07,6.93857e+06,441.792,0,0,0,0,0,0,0,0
hologramImage737,213,119158593,36,14,0,0,0,36,14,30,0,18,1.03341e+07,6.75095e+06,428.485,0,0,0,0,0,0,0,0
hologramImage738,213,119159413,37,14,0,0,0,37,14,30,0,18,1.16018e+07,7.12016e+06,442.594,0,0,0,0,0,0,0,0
hologramImage739,213,119160213,38,14,0,0,0,38,14,30,0,18,1.19455e+07,7.08052e+06,442.305,0,0,0,0,0,0,0,0
hologramImage740,213,119161053,39,14,0,0,0,39,14,30,0,18,1.23782e+07,7.02451e+06,438.457,0,0,0,0,0,0,0,0
hologramImage741,213,119161943,40,14,0,0,0,40,14,30,0,18,1.07945e+07,7.02571e+06,440.362,0,0,0,0,0,0,0,0
hologramImage742,213,119162653,41,14,0,0,0,41,14,30,0,18,1.10046e+07,7.18672e+06,446.611,0,0,0,0,0,0,0,0
hologramImage743,213,119163753,42,14,0,0,0,42,14,30,0,18,1.13641e+07,7.01201e+06,452.148,0,0,0,0,0,0,0,0
hologramImage744,213,119164533,43,14,0,0,0,43,14,30,0,18,1.23625e+07,7.1027e+06,443.552,0,0,0,0,0,0,0,0
hologramImage745,213,119165343,44,14,0,0,0,44,14,30,0,18,1.288e+07,7.28345e+06,448.534,0,0,0,0,0,0,0,0
hologramImage746,213,119166133,45,14,0,0,0,45,14,30,0,18,1.32868e+07,7.14887e+06,446.117,0,0,0,0,0,0,0,0
hologramImage747,213,119166963,46,14,0,0,0,46,14,30,0,18,1.479e+07,7.29191e+06,455.321,0,0,0,0,0,0,0,0
hologramImage748,213,119167743,47,14,0,0,0,47,14,30,0,18,1.40783e+07,6.89433e+06,439.297,0,0,0,0,0,0,0,0
hologramImage749,213,119168733,48,14,0,0,0,48,14,30,0,18,1.38574e+07,6.81397e+06,435.112,0,0,0,0,0,0,0,0
hologramImage750,213,119169523,49,14,0,0,0,49,14,30,0,18,1.40306e+07,6.87783e+06,441.611,0,0,0,0,0,0,0,0
hologramImage751,213,119180933,0,15,0,0,0,0,15,30,0,18,1.80332e+07,7.47336e+06,462.746,0,0,0,0,0,0,0,0
hologramImage752,213,119181713,1,15,0,0,0,1,15,30,0,18,1.74083e+07,7.19047e+06,454.408,0,0,0,0,0,0,0,0
hologramImage753,213,119182543,2,15,0,0,0,2,15,30,0,18,1.74018e+07,7.28117e+06,450.597,0,0,0,0,0,0,0,0
hologramImage754,213,119183403,3,15,0,0,0,3,15,30,0,18,1.74366e+07,7.22015e+06,453.987,0,0,0,0,0,0,0,0
hologramImage755,213,119184203,4,15,0,0,0,4,15,30,0,18,1.69286e+07,7.06569e+06,447.239,0,0,0,0,0,0,0,0
hologramImage756,213,119185003,5,15,0,0,0,5,15,30,0,18,1.74097e+07,7.25924e+06,458.617,0,0,0,0,0,0,0,0
hologramImage757,213,119185783,6,15,0,0,0,6,15,30,0,18,1.67141e+07,7.1923e+06,452.089,0,0,0,0,0,0,0,0
hologramImage758,213,119186563,7,15,0,0,0,7,15,30,0,18,1.54801e+07,7.00266e+06,439.875,0,0,0,0,0,0,0,0
hologramImage759,213,119187363,8,15,0,0,0,8,15,30,0,18,1.51142e+07,6.96366e+06,439.135,0,0,0,0,0,0,0,0
hologramImage760,213,119188213,9,15,0,0,0,9,15,30,0,18,1.44535e+07,7.08013e+06,443.801,0,0,0,0,0,0,0,0
hologramImage761,213,119188923,10,15,0,0,0,10,15,30,0,18,1.24034e+07,6.7155e+06,428.711,0,0,0,0,0,0,0,0
hologramImage762,213,119189923,11,15,0,0,0,11,15,30,0,18,1.22429e+07,6.87888e+06,439.757,0,0,0,0,0,0,0,0
hologramImage763,213,119190713,12,15,0,0,0,12,15,30,0,18,1.24017e+07,7.10988e+06,441.572,0,0,0,0,0,0,0,0
hologramImage764,213,119191493,13,15,0,0,0,13,15,30,0,18,1.25169e+07,7.07888e+06,441.38,0,0,0,0,0,0,0,0
hologramImage765,213,119192323,14,15,0,0,0,14,15,30,0,18,1.26053e+07,6.92048e+06,436.561,0,0,0,0,0,0,0,0
hologramImage766,213,119193053,15,15,0,0,0,15,15,30,0,18,1.25091e+07,6.93264e+06,444.024,0,0,0,0,0,0,0,0
hologramImage767,213,119193903,16,15,0,0,0,16,15,30,0,18,1.34751e+07,7.23323e+06,458.63,0,0,0,0,0,0,0,0
hologramImage768,213,119194763,17,15,0,0,0,17,15,30,0,18,1.22656e+07,7.08296e+06,444.984,0,0,0,0,0,0,0,0
hologramImage769,213,119195563,18,15,0,0,0,18,15,30,0,18,1.33725e+07,7.44069e+06,464.678,0,0,0,0,0,0,0,0
hologramImage770,213,119196353,19,15,0,0,0,19,15,30,0,18,1.43296e+07,7.16491e+06,446.369,0,0,0,0,0,0,0,0
hologramImage771,213,119197183,20,15,0,0,0,20,15,30,0,18,1.55782e+07,7.11991e+06,449.069,0,0,0,0,0,0,0,0
hologramImage772,213,119197963,21,15,0,0,0,21,15,30,0,18,1.55838e+07,7.0231e+06,440.261,0,0,0,0,0,0,0,0
hologramImage773,213,119198693,22,15,0,0,0,22,15,30,0,18,1.45582e+07,6.89984e+06,432.59,0,0,0,0,0,0,0,0
hologramImage774,213,119199493,23,15,0,0,0,23,15,30,0,18,1.31258e+07,7.22834e+06,452.188,0,0,0,0,0,0,0,0
hologramImage775,213,119200293,24,15,0,0,0,24,15,30,0,18,1.05344e+07,7.07532e+06,441.912,0,0,0,0,0,0,0,0
hologramImage776,213,119200993,25,15,0,0,0,25,15,30,0,18,9.72152e+06,7.09137e+06,443.249,0,0,0,0,0,0,0,0
hologramImage777,213,119201773,26,15,0,0,0,26,15,30,0,18,9.50232e+06,7.03756e+06,440.748,0,0,0,0,0,0,0,0
hologramImage778,213,119202603,27,15,0,0,0,27,15,30,0,18,8.97024e+06,6.94383e+06,442.034,0,0,0,0,0,0,0,0
hologramImage779,213,119203443,28,15,0,0,0,28,15,30,0,18,1.19419e+07,6.95112e+06,435.269,0,0,0,0,0,0,0,0
hologramImage780,213,119204293,29,15,0,0,0,29,15,30,0,18,1.02904e+07,7.29603e+06,448.676,0,0,0,0,0,0,0,0
hologramImage781,213,119205013,30,15,0,0,0,30,15,30,0,18,1.45599e+07,6.90727e+06,434.69,0,0,0,0,0,0,0,0
hologramImage782,213,119205793,31,15,0,0,0,31,15,30,0,18,1.61737e+07,6.8347e+06,437.062,0,0,0,0,0,0,0,0
hologramImage783,213,119206573,32,15,0,0,0,32,15,30,0,18,1.69825e+07,6.93906e+06,436.961,0,0,0,0,0,0,0,0
hologramImage784,213,119207393,33,15,0,0,0,33,15,30,0,18,1.29134e+07,7.08419e+06,446.34,0,0,0,0,0,0,0,0
hologramImage785,213,119208523,34,15,0,0,0,34,15,30,0,18,1.15523e+07,7.08265e+06,450.842,0,0,0,0,0,0,0,0
hologramImage786,213,119209343,35,15,0,0,0,35,15,30,0,18,9.73588e+06,7.13591e+06,444.783,0,0,0,0,0,0,0,0
hologramImage787,213,119210183,36,15,0,0,0,36,15,30,0,18,9.85714e+06,7.04639e+06,440.734,0,0,0,0,0,0,0,0
hologramImage788,213,119210903,37,15,0,0,0,37,15,30,0,18,9.67766e+06,7.00328e+06,438.828,0,0,0,0,0,0,0,0
hologramImage789,213,119211613,38,15,0,0,0,38,15,30,0,18,9.8029e+06,7.04571e+06,446.164,0,0,0,0,0,0,0,0
hologramImage790,213,119212413,39,15,0,0,0,39,15,30,0,18,1.03301e+07,7.021e+06,444.93,0,0,0,0,0,0,0,0
hologramImage791,213,119213193,40,15,0,0,0,40,15,30,0,18,1.07031e+07,6.90121e+06,431.982,0,0,0,0,0,0,0,0
hologramImage792,213,119213973,41,15,0,0,0,41,15,30,0,18,1.02452e+07,6.87097e+06,434.88,0,0,0,0,0,0,0,0
hologramImage793,213,119214793,42,15,0,0,0,42,15,30,0,18,1.16122e+07,6.86118e+06,435.357,0,0,0,0,0,0,0,0
hologramImage794,213,119215593,43,15,0,0,0,43,15,30,0,18,1.28061e+07,6.79465e+06,434.977,0,0,0,0,0,0,0,0
hologramImage795,213,119216403,44,15,0,0,0,44,15,30,0,18,1.47077e+07,6.90793e+06,432.985,0,0,0,0,0,0,0,0
hologramImage796,213,119217233,45,15,0,0,0,45,15,30,0,18,1.47638e+07,6.88719e+06,439.346,0,0,0,0,0,0,0,0
hologramImage797,213,119218013,46,15,0,0,0,46,15,30,0,18,1.5113e+07,7.03002e+06,438.288,0,0,0,0,0,0,0,0
hologramImage798,213,119218863,47,15,0,0,0,47,15,30,0,18,1.56727e+07,7.16672e+06,448.94,0,0,0,0,0,0,0,0
hologramImage799,213,119220093,48,15,0,0,0,48,15,30,0,18,1.5314e+07,7.02261e+06,438.509,0,0,0,0,0,0,0,0
hologramImage800,213,119220923,49,15,0,0,0,49,15,30,0,18,1.48431e+07,6.78175e+06,429.205,0,0,0,0,0,0,0,0
hologramImage801,213,119232113,0,16,0,0,0,0,16,30,0,18,1.77047e+07,6.91919e+06,440.444,0,0,0,0,0,0,0,0
hologramImage802,213,119233003,1,16,0,0,0,1,16,30,0,18,1.7271e+07,6.85296e+06,438.378,0,0,0,0,0,0,0,0
hologramImage803,213,119233783,2,16,0,0,0,2,16,30,0,18,1.7319e+07,7.00779e+06,439.34,0,0,0,0,0,0,0,0
hologramImage804,213,119234633,3,16,0,0,0,3,16,30,0,18,1.83901e+07,7.22937e+06,450.089,0,0,0,0,0,0,0,0
hologramImage805,213,119235453,4,16,0,0,0,4,16,30,0,18,1.7589e+07,7.15149e+06,444.592,0,0,0,0,0,0,0,0
hologramImage806,213,119236253,5,16,0,0,0,5,16,30,0,18,1.69236e+07,7.03611e+06,436.009,0,0,0,0,0,0,0,0
hologramImage807,213,119237133,6,16,0,0,0,6,16,30,0,18,1.59208e+07,6.75541e+06,431.197,0,0,0,0,0,0,0,0
hologramImage808,213,119237943,7,16,0,0,0,7,16,30,0,18,1.60593e+07,6.97966e+06,435.852,0,0,0,0,0,0,0,0
hologramImage809,213,119238773,8,16,0,0,0,8,16,30,0,18,1.60795e+07,7.07309e+06,449.893,0,0,0,0,0,0,0,0
hologramImage810,213,119239583,9,16,0,0,0,9,16,30,0,18,1.40333e+07,6.87326e+06,429.471,0,0,0,0,0,0,0,0
hologramImage811,213,119240403,10,16,0,0,0,10,16,30,0,18,1.39834e+07,7.17496e+06,448.158,0,0,0,0,0,0,0,0
hologramImage812,213,119241243,11,16,0,0,0,11,16,30,0,18,1.25991e+07,7.079e+06,444.549,0,0,0,0,0,0,0,0
hologramImage813,213,119242023,12,16,0,0,0,12,16,30,0,18,1.1715e+07,7.03023e+06,441.446,0,0,0,0,0,0,0,0
hologramImage814,213,119242893,13,16,0,0,0,13,16,30,0,18,1.17605e+07,7.30724e+06,448.485,0,0,0,0,0,0,0,0
hologramImage815,213,119243703,14,16,0,0,0,14,16,30,0,18,1.13564e+07,6.98769e+06,443.637,0,0,0,0,0,0,0,0
hologramImage816,213,119244513,15,16,0,0,0,15,16,30,0,18,1.07713e+07,6.90932e+06,432.719,0,0,0,0,0,0,0,0
hologramImage817,213,119245363,16,16,0,0,0,16,16,30,0,18,1.16426e+07,7.28107e+06,453.198,0,0,0,0,0,0,0,0
hologramImage818,213,119246103,17,16,0,0,0,17,16,30,0,18,1.09277e+07,7.08044e+06,445.425,0,0,0,0,0,0,0,0
hologramImage819,213,119246943,18,16,0,0,0,18,16,30,0,18,1.17896e+07,7.32874e+06,454.386,0,0,0,0,0,0,0,0
hologramImage820,213,119247723,19,16,0,0,0,19,16,30,0,18,1.29674e+07,7.09654e+06,450.848,0,0,0,0,0,0,0,0
hologramImage821,213,119248503,20,16,0,0,0,20,16,30,0,18,1.54604e+07,7.04589e+06,440.528,0,0,0,0,0,0,0,0
hologramImage822,213,119249283,21,16,0,0,0,21,16,30,0,18,1.44744e+07,7.09283e+06,442.971,0,0,0,0,0,0,0,0
hologramImage823,213,119250103,22,16,0,0,0,22,16,30,0,18,1.54337e+07,7.19987e+06,450.362,0,0,0,0,0,0,0,0
hologramImage824,213,119250963,23,16,0,0,0,23,16,30,0,18,1.00606e+07,6.75555e+06,431.596,0,0,0,0,0,0,0,0
hologramImage825,213,119251743,24,16,0,0,0,24,16,30,0,18,1.06379e+07,7.13886e+06,445.728,0,0,0,0,0,0,0,0
hologramImage826,213,119252583,25,16,0,0,0,25,16,30,0,18,9.75364e+06,6.99895e+06,439.653,0,0,0,0,0,0,0,0
hologramImage827,213,119253403,26,16,0,0,0,26,16,30,0,18,9.13497e+06,7.06009e+06,450.164,0,0,0,0,0,0,0,0
hologramImage828,213,119254243,27,16,0,0,0,27,16,30,0,18,9.0522e+06,7.06357e+06,449.393,0,0,0,0,0,0,0,0
hologramImage829,213,119254963,28,16,0,0,0,28,16,30,0,18,1.39434e+07,7.33899e+06,457.165,0,0,0,0,0,0,0,0
hologramImage830,213,119255803,29,16,0,0,0,29,16,30,0,18,1.34659e+07,7.34951e+06,456.339,0,0,0,0,0,0,0,0
hologramImage831,213,119256643,30,16,0,0,0,30,16,30,0,18,2.28799e+07,7.56142e+06,469.41,0,0,0,0,0,0,0,0
hologramImage832,213,119257453,31,16,0,0,0,31,16,30,0,18,1.8272e+07,7.39141e+06,461.698,0,0,0,0,0,0,0,0
hologramImage833,213,119258253,32,16,0,0,0,32,16,30,0,18,1.80953e+07,7.14657e+06,447.841,0,0,0,0,0,0,0,0
hologramImage834,213,119259063,33,16,0,0,0,33,16,30,0,18,1.42932e+07,6.92352e+06,442.358,0,0,0,0,0,0,0,0
hologramImage835,213,119259843,34,16,0,0,0,34,16,30,0,18,1.13633e+07,7.16819e+06,446.209,0,0,0,0,0,0,0,0
hologramImage836,213,119260703,35,16,0,0,0,35,16,30,0,18,9.71138e+06,6.99491e+06,439.201,0,0,0,0,0,0,0,0
hologramImage837,213,119261613,36,16,0,0,0,36,16,30,0,18,8.58519e+06,6.75199e+06,429.051,0,0,0,0,0,0,0,0
