imageName,cameraSN,cameraID,POSIXTime,i,j,k,x,y,z,roiFFTEnergy,rouFFTEnergy,imageMean,referenceBeamIntensity,objectBeamIntensity,ch2Mean,ch3Mean,ch0Std,ch1Std,ch2Std,ch3Std
hologramImage140,0009080805D00933,camera206,68838067,9,2,0,8.3,1.4,0.1,1.2833e+07,2.02237e+06,194.618,3.18388,1.015,5.43973,1.04043,0.188699,0.126333,0.125696,0.125929
hologramImage141,0009080805D00933,camera206,68839681,10,2,0,9,1.4,0.1,1.32415e+07,2.01661e+06,195.479,3.14136,1.01718,5.38638,1.04096,0.187185,0.126384,0.12645,0.125928
hologramImage142,0009080805D00933,camera206,68841306,11,2,0,9.7,1.4,0.1,1.33166e+07,2.01057e+06,195.553,3.16872,1.01825,5.40748,1.04027,0.188424,0.126298,0.126512,0.125869
hologramImage143,0009080805D00933,camera206,68842909,12,2,0,10.4,1.4,0.1,1.31134e+07,1.99011e+06,194.185,3.16322,1.02041,5.4374,1.04077,0.187334,0.126429,0.124937,0.125973
hologramImage144,0009080805D00933,camera206,68844542,13,2,0,11.1,1.4,0.1,1.34826e+07,2.01877e+06,195.938,3.10967,1.02225,5.42457,1.04111,0.183891,0.126404,0.124993,0.12603
hologramImage145,0009080805D00933,camera206,68846157,14,2,0,11.8,1.4,0.1,1.35889e+07,1.99553e+06,194.417,3.18316,1.02346,5.43516,1.04069,0.188155,0.126398,0.125258,0.125963
hologramImage146,0009080805D00933,camera206,68847784,15,2,0,12.5,1.4,0.1,1.41186e+07,2.01276e+06,195.081,3.11984,1.02539,5.40743,1.04115,0.185919,0.126465,0.127672,0.126018
hologramImage147,0009080805D00933,camera206,68849385,16,2,0,13.2,1.4,0.1,1.42453e+07,2.02356e+06,195.977,3.14818,1.0267,5.38717,1.04084,0.186614,0.126294,0.125407,0.125826
hologramImage148,0009080805D00933,camera206,68851010,17,2,0,13.9,1.4,0.1,1.43615e+07,2.0058e+06,196.032,3.18342,1.02836,5.39616,1.04081,0.186126,0.126136,0.125615,0.125806
hologramImage149,0009080805D00933,camera206,68852624,18,2,0,14.6,1.4,0.1,1.40862e+07,1.98555e+06,194.418,3.18893,1.02988,5.41419,1.04088,0.189091,0.126352,0.125521,0.125896
hologramImage150,0009080805D00933,camera206,68854242,19,2,0,15.3,1.4,0.1,1.40538e+07,1.99535e+06,194.593,3.13007,1.03131,5.40571,1.04098,0.187177,0.126368,0.126562,0.125894
hologramImage151,0009080805D00933,camera206,68855861,20,2,0,16,1.4,0.1,1.38296e+07,1.98573e+06,194.734,3.14618,1.03243,5.37498,1.04056,0.185718,0.126298,0.125805,0.125975
hologramImage152,0009080805D00933,camera206,68857475,21,2,0,16.7,1.4,0.1,1.3802e+07,2.00908e+06,195.534,3.15008,1.0342,5.38903,1.04095,0.188899,0.126334,0.1261,0.125812
hologramImage153,0009080805D00933,camera206,68859101,22,2,0,17.4,1.4,0.1,1.34606e+07,1.9813e+06,194.696,3.16998,1.0354,5.39974,1.04057,0.187908,0.126386,0.125794,0.125938
hologramImage154,0009080805D00933,camera206,68860720,23,2,0,18.1,1.4,0.1,1.35322e+07,1.99095e+06,195.063,3.13239,1.03724,5.4202,1.04108,0.18556,0.126276,0.125765,0.125832
hologramImage155,0009080805D00933,camera206,68862404,24,2,0,18.8,1.4,0.1,1.36886e+07,2.00006e+06,195.664,3.14096,1.03855,5.42372,1.04094,0.18752,0.126462,0.125681,0.125944
hologramImage156,0009080805D00933,camera206,68864000,25,2,0,19.5,1.4,0.1,1.38626e+07,1.9735e+06,194.598,3.15749,1.03977,5.44038,1.04076,0.18731,0.126431,0.125904,0.125925
hologramImage157,0009080805D00933,camera206,68865626,26,2,0,20.2,1.4,0.1,1.40595e+07,1.97861e+06,195.058,3.13168,1.04078,5.41455,1.04044,0.187816,0.126518,0.125975,0.126045
hologramImage158,0009080805D00933,camera206,68867227,27,2,0,20.9,1.4,0.1,1.41228e+07,1.97757e+06,194.62,3.14304,1.04282,5.42868,1.041,0.187096,0.12647,0.125611,0.125906
hologramImage159,0009080805D00933,camera206,68868849,28,2,0,21.6,1.4,0.1,1.42045e+07,1.9824e+06,194.641,3.12923,1.04434,5.40676,1.04115,0.186966,0.126541,0.126075,0.126006
hologramImage160,0009080805D00933,camera206,68870470,29,2,0,22.3,1.4,0.1,1.44822e+07,1.97862e+06,194.725,3.13074,1.04557,5.40843,1.04106,0.187033,0.126492,0.12577,0.125973
hologramImage161,0009080805D00933,camera206,68872115,30,2,0,23,1.4,0.1,1.44797e+07,1.97486e+06,194.164,3.13281,1.04673,5.42042,1.04078,0.186293,0.126573,0.126014,0.126031
hologramImage162,0009080805D00933,camera206,68873717,31,2,0,23.7,1.4,0.1,1.45833e+07,1.99686e+06,195.519,3.11297,1.04834,5.39072,1.04104,0.183011,0.12637,0.125729,0.125968
hologramImage163,0009080805D00933,camera206,68875337,32,2,0,24.4,1.4,0.1,1.46098e+07,1.99755e+06,196.073,3.15974,1.04942,5.42027,1.04087,0.188345,0.126377,0.125567,0.125849
hologramImage164,0009080805D00933,camera206,68876971,33,2,0,25.1,1.4,0.1,1.47135e+07,2.00304e+06,196.924,3.18084,1.05082,5.42175,1.04076,0.18759,0.126323,0.124198,0.125806
hologramImage165,0009080805D00933,camera206,68878583,34,2,0,25.8,1.4,0.1,1.49813e+07,2.00332e+06,196.455,3.21384,1.05219,5.4531,1.04052,0.18414,0.126109,0.125651,0.125829
hologramImage166,0009080805D00933,camera206,68880207,35,2,0,26.5,1.4,0.1,1.51174e+07,1.99583e+06,195.901,3.21023,1.05343,5.40797,1.04048,0.190831,0.126347,0.128594,0.125825
hologramImage167,0009080805D00933,camera206,68881804,36,2,0,27.2,1.4,0.1,1.51568e+07,1.98319e+06,195.3,3.18324,1.05532,5.41621,1.04095,0.188653,0.126378,0.127862,0.125865
hologramImage168,0009080805D00933,camera206,68883426,37,2,0,27.9,1.4,0.1,1.48973e+07,1.97684e+06,194.045,3.17164,1.05624,5.38892,1.04059,0.189037,0.126447,0.124771,0.125898
hologramImage169,0009080805D00933,camera206,68885010,38,2,0,28.6,1.4,0.1,1.50877e+07,1.99276e+06,196.608,3.11184,1.05739,5.38744,1.04056,0.185667,0.12655,0.124688,0.126042
hologramImage170,0009080805D00933,camera206,68886627,39,2,0,29.3,1.4,0.1,1.50105e+07,1.99411e+06,196.675,3.20414,1.05919,5.44731,1.04069,0.188823,0.126259,0.125428,0.12573
hologramImage171,0009080805D00933,camera206,68888246,40,2,0,30,1.4,0.1,1.44869e+07,1.98452e+06,196.579,3.21273,1.06043,5.43593,1.04054,0.189099,0.126369,0.125099,0.125941
hologramImage172,0009080805D00933,camera206,68889866,41,2,0,30.7,1.4,0.1,1.40085e+07,1.99666e+06,196.86,3.207,1.06223,5.4412,1.04093,0.187662,0.126286,0.125399,0.125822
hologramImage173,0009080805D00933,camera206,68891464,42,2,0,31.4,1.4,0.1,1.33993e+07,1.97382e+06,194.638,3.2157,1.06322,5.44602,1.04056,0.191969,0.126324,0.128991,0.125833
hologramImage174,0009080805D00933,camera206,68893084,43,2,0,32.1,1.4,0.1,1.29128e+07,1.99986e+06,196.495,3.13455,1.06449,5.38843,1.04066,0.187157,0.126506,0.12537,0.125998
hologramImage175,0009080805D00933,camera206,68894700,44,2,0,32.8,1.4,0.1,1.25049e+07,1.98769e+06,195.074,3.20014,1.06603,5.44305,1.04067,0.190812,0.126263,0.128125,0.125703
hologramImage176,0009080805D00933,camera206,68896314,45,2,0,33.5,1.4,0.1,1.17276e+07,1.99194e+06,195.984,3.1607,1.06747,5.39149,1.04099,0.188203,0.126397,0.124622,0.125849
hologramImage177,0009080805D00933,camera206,68897939,46,2,0,34.2,1.4,0.1,1.175e+07,1.9947e+06,196.693,3.17849,1.06853,5.43452,1.04064,0.188641,0.126549,0.125345,0.126036
hologramImage178,0009080805D00933,camera206,68899541,47,2,0,34.9,1.4,0.1,1.16334e+07,1.97668e+06,195.703,3.20979,1.06978,5.45111,1.0406,0.189741,0.126369,0.124474,0.12583
hologramImage179,0009080805D00933,camera206,68901151,48,2,0,35.6,1.4,0.1,1.08541e+07,1.97763e+06,194.668,3.17776,1.07131,5.4329,1.0407,0.189531,0.126387,0.129004,0.125839
hologramImage180,0009080805D00933,camera206,68902749,49,2,0,36.3,1.4,0.1,9.97974e+06,1.99395e+06,197.141,3.14141,1.07279,5.43831,1.04088,0.183042,0.126279,0.126688,0.125876
hologramImage181,0009080805D00933,camera206,68904371,50,2,0,37,1.4,0.1,1.05491e+07,1.96477e+06,194.984,3.21302,1.07431,5.47962,1.04096,0.181947,0.126292,0.12202,0.125982
hologramImage182,0009080805D00933,camera206,68905965,51,2,0,37.7,1.4,0.1,1.04327e+07,1.97984e+06,195.593,3.14953,1.07518,5.43117,1.04075,0.188588,0.126454,0.126233,0.12587
hologramImage183,0009080805D00933,camera206,68907588,52,2,0,38.4,1.4,0.1,9.96897e+06,1.99312e+06,195.581,3.15899,1.0766,5.46799,1.04085,0.188801,0.126483,0.12668,0.125922
hologramImage184,0009080805D00933,camera206,68909173,53,2,0,39.1,1.4,0.1,9.50958e+06,1.98407e+06,195.059,3.16436,1.07798,5.44592,1.04101,0.187364,0.1266,0.126243,0.126053
hologramImage185,0009080805D00933,camera206,68910798,54,2,0,39.8,1.4,0.1,9.51937e+06,1.99632e+06,195.262,3.14022,1.07923,5.4377,1.04095,0.187235,0.126449,0.125792,0.125874
hologramImage186,0009080805D00933,camera206,68912402,55,2,0,40.5,1.4,0.1,9.35848e+06,1.98081e+06,194.622,3.15274,1.08055,5.43601,1.0411,0.187845,0.12651,0.126647,0.125885
hologramImage187,0009080805D00933,camera206,68914021,56,2,0,41.2,1.4,0.1,8.11136e+06,1.96941e+06,194.85,3.13161,1.08123,5.41497,1.04053,0.186341,0.12664,0.125925,0.126065
hologramImage188,0009080805D00933,camera206,68915639,57,2,0,41.9,1.4,0.1,6.90276e+06,1.9941e+06,194.829,3.13567,1.08267,5.4355,1.04074,0.186563,0.126449,0.126024,0.125882
hologramImage189,0009080805D00933,camera206,68917257,58,2,0,42.6,1.4,0.1,6.43239e+06,2.01316e+06,195.979,3.12985,1.08372,5.43616,1.04066,0.187355,0.126612,0.126524,0.126063
hologramImage190,0009080805D00933,camera206,68918873,59,2,0,43.3,1.4,0.1,5.98699e+06,2.02189e+06,196.694,3.17054,1.08542,5.45456,1.041,0.187023,0.126529,0.12553,0.125927
hologramImage191,0009080805D00933,camera206,68920493,60,2,0,44,1.4,0.1,5.23487e+06,2.00864e+06,196.118,3.20264,1.0865,5.45697,1.04068,0.18909,0.126436,0.126015,0.125848
hologramImage192,0009080805D00933,camera206,68922111,61,2,0,44.7,1.4,0.1,4.90721e+06,2.01723e+06,197.167,3.17562,1.08764,5.46247,1.0406,0.188564,0.126347,0.125995,0.125772
hologramImage193,0009080805D00933,camera206,68923728,62,2,0,45.4,1.4,0.1,4.77818e+06,2.00658e+06,195.088,3.20929,1.08907,5.48359,1.04073,0.188103,0.126327,0.124031,0.125817
hologramImage194,0009080805D00933,camera206,68925355,63,2,0,46.1,1.4,0.1,4.67467e+06,2.00711e+06,195.553,3.14145,1.09059,5.43585,1.04097,0.182499,0.12636,0.126021,0.125949
hologramImage195,0009080805D00933,camera206,68926966,64,2,0,46.8,1.4,0.1,4.58726e+06,2.00491e+06,195.211,3.15481,1.0918,5.45808,1.04112,0.188305,0.126571,0.12587,0.125964
hologramImage196,0009080805D00933,camera206,68938038,0,3,0,2,2.1,0.1,7.93794e+06,2.04141e+06,194.635,3.14215,1.09279,5.4549,1.0409,0.187663,0.126504,0.126274,0.125939
hologramImage197,0009080805D00933,camera206,68939660,1,3,0,2.7,2.1,0.1,8.22985e+06,2.03999e+06,194.691,3.13984,1.08523,5.42345,1.03991,0.184852,0.12611,0.125461,0.12567
hologramImage198,0009080805D00933,camera206,68941269,2,3,0,3.4,2.1,0.1,8.57828e+06,2.04121e+06,193.997,3.13937,1.08811,5.43246,1.04099,0.188126,0.126468,0.129806,0.125894
hologramImage199,0009080805D00933,camera206,68942902,3,3,0,4.1,2.1,0.1,9.12004e+06,2.03733e+06,194.642,3.12291,1.08967,5.38856,1.04079,0.187264,0.126545,0.125873,0.125941
hologramImage200,0009080805D00933,camera206,68944529,4,3,0,4.8,2.1,0.1,9.85517e+06,2.03605e+06,195.165,3.14207,1.09155,5.40788,1.04091,0.187496,0.126653,0.126528,0.126054
hologramImage201,0009080805D00933,camera206,68946165,5,3,0,5.5,2.1,0.1,1.07226e+07,2.03515e+06,195.329,3.15006,1.093,5.42837,1.04064,0.187753,0.126428,0.125861,0.125834
hologramImage202,0009080805D00933,camera206,68947788,6,3,0,6.2,2.1,0.1,1.13446e+07,2.01606e+06,195.39,3.16378,1.09478,5.40602,1.04074,0.187303,0.12641,0.125711,0.125869
hologramImage203,0009080805D00933,camera206,68949402,7,3,0,6.9,2.1,0.1,1.16149e+07,2.02611e+06,194.48,3.15791,1.09621,5.45939,1.04062,0.188089,0.126354,0.126462,0.125745
hologramImage204,0009080805D00933,camera206,68951026,8,3,0,7.6,2.1,0.1,1.22604e+07,2.03945e+06,196.518,3.1287,1.09809,5.43952,1.04101,0.187807,0.12652,0.126137,0.1259
hologramImage205,0009080805D00933,camera206,68952645,9,3,0,8.3,2.1,0.1,1.25107e+07,2.01535e+06,195.412,3.19075,1.0995,5.48191,1.04074,0.186735,0.126333,0.124359,0.125805
hologramImage206,0009080805D00933,camera206,68954258,10,3,0,9,2.1,0.1,1.26318e+07,2.01549e+06,196.255,3.17129,1.10074,5.41225,1.04062,0.188515,0.126569,0.126217,0.125973
hologramImage207,0009080805D00933,camera206,68955876,11,3,0,9.7,2.1,0.1,1.28277e+07,2.0042e+06,194.252,3.19442,1.1024,5.43445,1.04072,0.189316,0.126382,0.127646,0.125775
hologramImage208,0009080805D00933,camera206,68957488,12,3,0,10.4,2.1,0.1,1.2937e+07,2.01154e+06,195.017,3.1187,1.10362,5.40137,1.04079,0.186705,0.126573,0.126463,0.12599
hologramImage209,0009080805D00933,camera206,68959107,13,3,0,11.1,2.1,0.1,1.33056e+07,1.9987e+06,194.962,3.15051,1.10526,5.42698,1.04095,0.187251,0.126487,0.125936,0.125885
hologramImage210,0009080805D00933,camera206,68960729,14,3,0,11.8,2.1,0.1,1.36739e+07,2.00139e+06,195.799,3.14871,1.10644,5.4304,1.04085,0.188253,0.126502,0.126056,0.125887
hologramImage211,0009080805D00933,camera206,68962339,15,3,0,12.5,2.1,0.1,1.3946e+07,1.99124e+06,195.271,3.18484,1.10805,5.42718,1.04101,0.18855,0.126478,0.125527,0.125893
hologramImage212,0009080805D00933,camera206,68963958,16,3,0,13.2,2.1,0.1,1.39096e+07,2.00306e+06,195.363,3.15203,1.1089,5.44597,1.04074,0.187354,0.126494,0.125557,0.125846
hologramImage213,0009080805D00933,camera206,68965577,17,3,0,13.9,2.1,0.1,1.37528e+07,1.99293e+06,195.886,3.15529,1.11028,5.43887,1.04075,0.185336,0.1265,0.126593,0.125993
hologramImage214,0009080805D00933,camera206,68967198,18,3,0,14.6,2.1,0.1,1.36584e+07,2.0028e+06,195.793,3.17623,1.11146,5.45566,1.04073,0.188331,0.126384,0.125324,0.125766
hologramImage215,0009080805D00933,camera206,68968803,19,3,0,15.3,2.1,0.1,1.33426e+07,1.99471e+06,196.447,3.17289,1.11317,5.45871,1.04106,0.183958,0.126224,0.126663,0.125743
hologramImage216,0009080805D00933,camera206,68970432,20,3,0,16,2.1,0.1,1.35125e+07,1.98746e+06,195.57,3.19151,1.11431,5.47281,1.04099,0.189103,0.126495,0.124505,0.125895
hologramImage217,0009080805D00933,camera206,68972024,21,3,0,16.7,2.1,0.1,1.34489e+07,2.00146e+06,196.167,3.16381,1.11513,5.43642,1.04064,0.187956,0.126426,0.12599,0.125788
hologramImage218,0009080805D00933,camera206,68973649,22,3,0,17.4,2.1,0.1,1.33635e+07,1.98999e+06,194.633,3.18786,1.11693,5.45458,1.0412,0.18931,0.126423,0.126001,0.125846
hologramImage219,0009080805D00933,camera206,68975257,23,3,0,18.1,2.1,0.1,1.3265e+07,1.98532e+06,195.663,3.13275,1.1176,5.4329,1.04087,0.187135,0.126672,0.125928,0.126015
hologramImage220,0009080805D00933,camera206,68976887,24,3,0,18.8,2.1,0.1,1.32128e+07,1.9897e+06,195.423,3.16626,1.11882,5.45747,1.04079,0.187754,0.126602,0.124915,0.125933
hologramImage221,0009080805D00933,camera206,68978490,25,3,0,19.5,2.1,0.1,1.34731e+07,1.97508e+06,195.179,3.16039,1.11983,5.42752,1.04066,0.18689,0.126479,0.124928,0.125879
hologramImage222,0009080805D00933,camera206,68980102,26,3,0,20.2,2.1,0.1,1.38027e+07,1.99402e+06,195.799,3.14503,1.12105,5.45909,1.04076,0.185592,0.126555,0.125865,0.125987
hologramImage223,0009080805D00933,camera206,68981726,27,3,0,20.9,2.1,0.1,1.40198e+07,1.99715e+06,196.301,3.18609,1.12243,5.41963,1.04096,0.188686,0.126416,0.125232,0.125812
hologramImage224,0009080805D00933,camera206,68983340,28,3,0,21.6,2.1,0.1,1.4311e+07,1.99371e+06,196.811,3.19217,1.12328,5.45156,1.04071,0.188319,0.126466,0.125035,0.12585
hologramImage225,0009080805D00933,camera206,68984964,29,3,0,22.3,2.1,0.1,1.4493e+07,1.99731e+06,195.87,3.20057,1.12458,5.47742,1.04078,0.188673,0.126501,0.126125,0.125861
hologramImage226,0009080805D00933,camera206,68986581,30,3,0,23,2.1,0.1,1.43419e+07,1.97056e+06,195.563,3.18012,1.12598,5.44342,1.04103,0.188974,0.126478,0.125885,0.125865
hologramImage227,0009080805D00933,camera206,68988201,31,3,0,23.7,2.1,0.1,1.40542e+07,1.95425e+06,194.114,3.1732,1.12658,5.43607,1.04067,0.188273,0.12649,0.125522,0.125889
hologramImage228,0009080805D00933,camera206,68989808,32,3,0,24.4,2.1,0.1,1.43687e+07,1.97365e+06,194.74,3.1176,1.12778,5.44271,1.04089,0.18506,0.12641,0.126754,0.125865
hologramImage229,0009080805D00933,camera206,68991441,33,3,0,25.1,2.1,0.1,1.48037e+07,1.97782e+06,195.288,3.14203,1.12849,5.43011,1.04056,0.187031,0.126454,0.125838,0.125789
hologramImage230,0009080805D00933,camera206,68993031,34,3,0,25.8,2.1,0.1,1.51244e+07,1.99447e+06,196.342,3.16159,1.12965,5.44064,1.04066,0.187955,0.126553,0.12566,0.125924
hologramImage231,0009080805D00933,camera206,68994651,35,3,0,26.5,2.1,0.1,1.51437e+07,1.98589e+06,196.393,3.17654,1.13094,5.48663,1.0408,0.187914,0.126512,0.125835,0.125886
hologramImage232,0009080805D00933,camera206,68996273,36,3,0,27.2,2.1,0.1,1.50204e+07,1.97925e+06,195.43,3.18711,1.13225,5.46827,1.041,0.188411,0.126472,0.126068,0.12589
hologramImage233,0009080805D00933,camera206,68997890,37,3,0,27.9,2.1,0.1,1.53656e+07,1.97279e+06,195.234,3.15585,1.13298,5.46412,1.04076,0.187845,0.126581,0.126043,0.125935
hologramImage234,0009080805D00933,camera206,68999495,38,3,0,28.6,2.1,0.1,1.51186e+07,1.97831e+06,195.219,3.15041,1.13391,5.45378,1.04064,0.18814,0.126639,0.126142,0.125963
hologramImage235,0009080805D00933,camera206,69001102,39,3,0,29.3,2.1,0.1,1.50735e+07,1.96581e+06,194.824,3.15537,1.1353,5.46071,1.04091,0.183401,0.126526,0.125707,0.126015
hologramImage236,0009080805D00933,camera206,69002713,40,3,0,30,2.1,0.1,1.49004e+07,1.96706e+06,195.209,3.1432,1.13609,5.43644,1.04082,0.186615,0.126567,0.125868,0.125971
hologramImage237,0009080805D00933,camera206,69004331,41,3,0,30.7,2.1,0.1,1.43069e+07,1.97306e+06,194.981,3.15496,1.13678,5.45771,1.04054,0.187418,0.126536,0.12587,0.125865
hologramImage238,0009080805D00933,camera206,69005959,42,3,0,31.4,2.1,0.1,1.4175e+07,1.97513e+06,195.099,3.15144,1.13805,5.44005,1.04069,0.183269,0.12632,0.125891,0.125809
hologramImage239,0009080805D00933,camera206,69007571,43,3,0,32.1,2.1,0.1,1.4015e+07,1.97693e+06,195.166,3.14776,1.13871,5.45016,1.04053,0.187226,0.126654,0.126595,0.125991
hologramImage240,0009080805D00933,camera206,69009197,44,3,0,32.8,2.1,0.1,1.33567e+07,1.98276e+06,194.68,3.1485,1.1397,5.44954,1.04048,0.187188,0.126622,0.125944,0.125914
hologramImage241,0009080805D00933,camera206,69010807,45,3,0,33.5,2.1,0.1,1.32969e+07,1.97802e+06,195.23,3.13934,1.1409,5.4252,1.0408,0.186486,0.126639,0.125944,0.12605
hologramImage242,0009080805D00933,camera206,69012431,46,3,0,34.2,2.1,0.1,1.29009e+07,1.97274e+06,194.978,3.15415,1.14188,5.4511,1.04076,0.187945,0.126617,0.125324,0.125999
hologramImage243,0009080805D00933,camera206,69014020,47,3,0,34.9,2.1,0.1,1.2436e+07,1.97028e+06,194.987,3.15106,1.14288,5.43406,1.04082,0.187571,0.12645,0.126125,0.125793
hologramImage244,0009080805D00933,camera206,69015643,48,3,0,35.6,2.1,0.1,1.27159e+07,1.98398e+06,195.567,3.14964,1.14406,5.44015,1.04093,0.184509,0.126431,0.125725,0.125918
hologramImage245,0009080805D00933,camera206,69017238,49,3,0,36.3,2.1,0.1,1.1594e+07,1.97037e+06,195.409,3.16648,1.14484,5.45732,1.04085,0.188724,0.126482,0.125799,0.125852
hologramImage246,0009080805D00933,camera206,69018864,50,3,0,37,2.1,0.1,1.1933e+07,1.97358e+06,195.43,3.1573,1.14617,5.46442,1.04117,0.187798,0.126535,0.125786,0.125841
hologramImage247,0009080805D00933,camera206,69020476,51,3,0,37.7,2.1,0.1,1.16749e+07,1.98348e+06,194.922,3.15714,1.14649,5.4589,1.04065,0.18841,0.126573,0.125998,0.125871
hologramImage248,0009080805D00933,camera206,69022097,52,3,0,38.4,2.1,0.1,1.12209e+07,1.97542e+06,195.018,3.14158,1.14753,5.44336,1.04079,0.187498,0.126617,0.126257,0.125875
hologramImage249,0009080805D00933,camera206,69023721,53,3,0,39.1,2.1,0.1,9.89781e+06,1.97047e+06,194.071,3.15049,1.14815,5.43198,1.04043,0.187311,0.126687,0.125359,0.126041
hologramImage250,0009080805D00933,camera206,69025340,54,3,0,39.8,2.1,0.1,8.75342e+06,1.97909e+06,195.029,3.11486,1.14927,5.43131,1.04078,0.187179,0.12665,0.126562,0.126015
hologramImage251,0009080805D00933,camera206,69026956,55,3,0,40.5,2.1,0.1,8.88364e+06,1.98118e+06,195.457,3.1448,1.14988,5.44536,1.04042,0.187388,0.126656,0.1256,0.125996
hologramImage252,0009080805D00933,camera206,69028581,56,3,0,41.2,2.1,0.1,9.13274e+06,2.00049e+06,196.368,3.16144,1.15121,5.43756,1.04083,0.187644,0.126637,0.126848,0.125972
hologramImage253,0009080805D00933,camera206,69030206,57,3,0,41.9,2.1,0.1,7.27093e+06,1.99661e+06,197.277,3.21263,1.15173,5.4133,1.04025,0.188975,0.126215,0.125568,0.125571
hologramImage254,0009080805D00933,camera206,69031824,58,3,0,42.6,2.1,0.1,6.17784e+06,2.01092e+06,197.006,3.2268,1.15305,5.47498,1.04064,0.190067,0.126469,0.125828,0.125859
hologramImage255,0009080805D00933,camera206,69033445,59,3,0,43.3,2.1,0.1,5.40724e+06,2.00783e+06,197.025,3.21669,1.1536,5.44595,1.0402,0.187014,0.126337,0.125373,0.125766
hologramImage256,0009080805D00933,camera206,69035037,60,3,0,44,2.1,0.1,5.01731e+06,1.99385e+06,196.069,3.21715,1.15485,5.46654,1.04052,0.189411,0.126365,0.123834,0.125711
hologramImage257,0009080805D00933,camera206,69036669,61,3,0,44.7,2.1,0.1,4.72839e+06,2.00179e+06,196.343,3.17934,1.15608,5.46657,1.04083,0.189583,0.126451,0.126317,0.125795
hologramImage258,0009080805D00933,camera206,69038285,62,3,0,45.4,2.1,0.1,4.59338e+06,1.99746e+06,196.31,3.19027,1.15666,5.44754,1.04053,0.1882,0.126419,0.124154,0.125732
hologramImage259,0009080805D00933,camera206,69039912,63,3,0,46.1,2.1,0.1,4.51497e+06,2.00406e+06,195.399,3.18961,1.15748,5.44877,1.04043,0.190227,0.126557,0.126951,0.125871
hologramImage260,0009080805D00933,camera206,69041532,64,3,0,46.8,2.1,0.1,4.51938e+06,2.0225e+06,197.556,3.15228,1.15871,5.43965,1.04094,0.187788,0.126559,0.125409,0.125888
hologramImage261,0009080805D00933,camera206,69061155,0,4,0,2,2.8,0.1,7.75733e+06,2.06995e+06,195.921,3.2335,1.1596,5.45266,1.04082,0.19044,0.126438,0.126564,0.125793
hologramImage262,0009080805D00933,camera206,69062773,1,4,0,2.7,2.8,0.1,7.93136e+06,2.05051e+06,196.397,3.18779,1.14368,5.44835,1.03947,0.189072,0.126252,0.124967,0.125595
